  984/1999     2.21G   0.01128  0.007857 0.0008379   0.01997         6       640     0.998    0.9525    0.9599    0.7923   0.01516  0.009455 0.0008479
  985/1999     2.21G   0.01047  0.007637 0.0008886     0.019         3       640    0.9969    0.9521    0.9599    0.7928   0.01517  0.009393  0.001178
  986/1999     2.21G   0.01036  0.007845 0.0008544   0.01906        16       640    0.9944    0.9521    0.9599    0.7873   0.01521  0.009315  0.001418
  987/1999     2.21G   0.01158  0.007859 0.0008378   0.02028        13       640    0.9958    0.9482    0.9599    0.7859   0.01525  0.009296  0.001612
  988/1999     2.21G    0.0114  0.008384 0.0007554   0.02054         3       640    0.9944    0.9473    0.9599    0.7878   0.01524  0.009266  0.001719
  989/1999     2.21G   0.01017   0.00667 0.0007668   0.01761         4       640    0.9941    0.9453    0.9599    0.7861   0.01534  0.009212  0.001747
  990/1999     2.21G   0.01081  0.007332 0.0007901   0.01893         3       640     0.998    0.9408    0.9599    0.7879   0.01542  0.009222  0.001747
  991/1999     2.21G   0.01058  0.008122 0.0009422   0.01964        12       640    0.9959    0.9415    0.9599    0.7864   0.01545  0.009299  0.001731
  992/1999     2.21G  0.009755  0.007008 0.0007491   0.01751         4       640    0.9955    0.9418    0.9589    0.7848   0.01543  0.009336  0.001623
  993/1999     2.21G   0.01086  0.009416 0.0008416   0.02112        46       640    0.9955    0.9435    0.9589    0.7853   0.01541  0.009317  0.001454
  994/1999     2.21G   0.01068  0.007208 0.0007743   0.01866         3       640    0.9979    0.9437    0.9588    0.7839   0.01536  0.009305  0.001069
  995/1999     2.21G   0.01051  0.007483 0.0007702   0.01876         4       640    0.9984    0.9443    0.9588    0.7848   0.01534   0.00938  0.000804
  996/1999     2.21G    0.0104  0.008097  0.000925   0.01942        15       640    0.9901    0.9584    0.9588      0.78   0.01538  0.009447 0.0006798
  997/1999     2.21G   0.01005  0.007154 0.0007669   0.01797         1       640    0.9942    0.9566    0.9589    0.7821   0.01541  0.009492 0.0006455
  998/1999     2.21G    0.0106  0.007505 0.0007691   0.01887         9       640    0.9967    0.9552    0.9589    0.7823   0.01541  0.009489 0.0006264
  999/1999     2.21G   0.01048  0.007679 0.0007931   0.01896        20       640    0.9977    0.9549    0.9589    0.7788   0.01538  0.009502  0.000621
 1000/1999     2.21G   0.01062  0.007503 0.0007901   0.01891         2       640    0.9989    0.9544    0.9589    0.7801   0.01539  0.009579 0.0006227
 1001/1999     2.21G   0.01092  0.007821 0.0008368   0.01958        10       640    0.9981    0.9548    0.9588    0.7826    0.0154  0.009617 0.0006384
 1002/1999     2.21G   0.01036  0.008261 0.0008174   0.01944         7       640    0.9974    0.9551    0.9588    0.7824   0.01544  0.009669  0.000657
 1003/1999     2.21G  0.009745   0.00726 0.0008532   0.01786         7       640    0.9966    0.9559    0.9589    0.7835   0.01547  0.009777 0.0006869
 1004/1999     2.21G   0.01088  0.007757 0.0007619    0.0194         4       640     0.993    0.9596    0.9589    0.7846   0.01544  0.009812 0.0007736
 1005/1999     2.21G   0.01025  0.007297 0.0007423   0.01829         4       640    0.9868    0.9604    0.9589    0.7856   0.01541   0.00981 0.0009309
 1006/1999     2.21G   0.01007  0.007514 0.0007473   0.01833        11       640    0.9861    0.9614    0.9589    0.7865   0.01548  0.009868 0.0009446
 1007/1999     2.21G   0.01035  0.007058  0.000829   0.01824         2       640    0.9915    0.9583    0.9589    0.7886    0.0155  0.009899 0.0009388
 1008/1999     2.21G   0.01031  0.006919 0.0007159   0.01794         6       640    0.9915    0.9572    0.9589    0.7902   0.01549  0.009876 0.0009957
 1009/1999     2.21G   0.01112  0.007732 0.0007665   0.01962         2       640    0.9912    0.9568    0.9588    0.7894   0.01549  0.009842  0.001025
 1010/1999     2.21G   0.01019  0.007356 0.0007261   0.01827         4       640    0.9913    0.9521    0.9588    0.7878   0.01549  0.009769  0.001049
 1011/1999     2.21G  0.009491  0.006827 0.0008059   0.01712        10       640    0.9926    0.9487    0.9588    0.7902    0.0155  0.009754  0.001083
 1012/1999     2.21G  0.009669  0.007725 0.0007714   0.01816         9       640    0.9903    0.9481    0.9588    0.7862   0.01547  0.009696  0.001322
 1013/1999     2.21G   0.01039  0.007677 0.0008132   0.01888         2       640    0.9962    0.9386    0.9588    0.7853   0.01548  0.009669  0.001606
 1014/1999     2.21G   0.01133  0.007904 0.0009374   0.02017         3       640    0.9955    0.9379    0.9599    0.7832   0.01552  0.009622  0.001792
 1015/1999     2.21G  0.009778  0.006986 0.0008025   0.01757         7       640    0.9954    0.9373    0.9599    0.7828   0.01551  0.009548  0.001899
 1016/1999     2.21G    0.0104  0.007825  0.000777     0.019        13       640    0.9956    0.9364    0.9599    0.7857   0.01553  0.009509  0.001929
 1017/1999     2.21G   0.01082  0.008112  0.000761   0.01969        18       640    0.9947    0.9366      0.96    0.7845   0.01552  0.009496  0.001959
 1018/1999     2.21G   0.01076  0.007766 0.0007434   0.01926         7       640     0.998    0.9325    0.9699    0.7925   0.01549  0.009377  0.002024
 1019/1999     2.21G   0.01049  0.008061 0.0009487    0.0195        15       640    0.9989    0.9313    0.9863    0.7998   0.01546  0.009302  0.002197
 1020/1999     2.21G    0.0104  0.007809 0.0008232   0.01903         4       640    0.9863     0.936    0.9853    0.7954   0.01547  0.009281  0.002365
 1021/1999     2.21G   0.01016  0.007463 0.0007876   0.01841        13       640    0.9861    0.9358    0.9798    0.7972   0.01549  0.009306  0.002409
 1022/1999     2.21G   0.01081   0.00742 0.0006906   0.01892        11       640     0.987    0.9357    0.9736     0.791   0.01551  0.009351   0.00237
 1023/1999     2.21G   0.01049  0.007271 0.0007925   0.01856         6       640    0.9869    0.9356    0.9798    0.7927   0.01549  0.009383  0.002401
 1024/1999     2.21G  0.009577  0.006913 0.0007847   0.01727         8       640    0.9987    0.9308    0.9772    0.7937   0.01547  0.009376  0.002476
 1025/1999     2.21G   0.01029  0.007385 0.0007814   0.01846         1       640    0.9933    0.9313    0.9689     0.791   0.01549   0.00937  0.002513
 1026/1999     2.21G    0.0103  0.007676 0.0008072   0.01878         2       640    0.9921    0.9336    0.9606    0.7836   0.01551  0.009449   0.00239
 1027/1999     2.21G   0.01042  0.006731 0.0007723   0.01793         4       640    0.9963    0.9336    0.9599    0.7864   0.01548  0.009503  0.002178
 1028/1999     2.21G  0.009898  0.007698 0.0007876   0.01838        12       640    0.9956    0.9368    0.9599    0.7859   0.01545  0.009495  0.001946
 1029/1999     2.21G   0.01091   0.00797 0.0007515   0.01963        14       640    0.9978    0.9365    0.9599    0.7796   0.01547  0.009514  0.001871
 1030/1999     2.21G   0.01053  0.007201  0.001408   0.01914         6       640    0.9987    0.9348    0.9599    0.7802   0.01548  0.009477  0.001793
 1031/1999     2.21G   0.01092  0.007206 0.0007432   0.01887         7       640    0.9823    0.9455    0.9589    0.7796   0.01549  0.009435  0.001807
 1032/1999     2.21G  0.009565  0.006773  0.000725   0.01706         4       640    0.9814    0.9454    0.9589    0.7781   0.01545  0.009381  0.001845
 1033/1999     2.21G   0.01048  0.007736 0.0007807   0.01899         8       640    0.9802    0.9457    0.9602    0.7811   0.01539  0.009357  0.001779
 1034/1999     2.21G   0.01157  0.007464   0.00085   0.01988         4       640    0.9795     0.948    0.9663    0.7861   0.01536  0.009406  0.001574
 1035/1999     2.21G  0.009917  0.006933 0.0007631   0.01761         7       640    0.9815    0.9554    0.9638    0.7847   0.01538  0.009408  0.001386
 1036/1999     2.21G  0.009694  0.007465 0.0007872   0.01795         2       640    0.9978    0.9484    0.9607    0.7898   0.01535  0.009405  0.001203
 1037/1999     2.21G   0.01063  0.007643   0.00069   0.01896         9       640    0.9937    0.9554    0.9606    0.7894   0.01533  0.009446  0.001059
 1038/1999     2.21G   0.01063  0.007449 0.0008177    0.0189         2       640    0.9954    0.9554     0.961    0.7871   0.01528  0.009483 0.0009546
 1039/1999     2.21G   0.01092  0.007697 0.0007549   0.01938        15       640    0.9969    0.9554    0.9646    0.7925   0.01524  0.009516 0.0008482
 1040/1999     2.21G   0.01116   0.00777 0.0007522   0.01968         6       640     0.996    0.9558    0.9726    0.7957   0.01521  0.009517 0.0007616
 1041/1999     2.21G    0.0107  0.007243 0.0008352   0.01877         7       640    0.9958    0.9562    0.9746    0.8052    0.0152  0.009488 0.0007117
 1042/1999     2.21G  0.009911  0.007215 0.0009252   0.01805         3       640    0.9956    0.9569    0.9772    0.8048   0.01525  0.009504 0.0006625
 1043/1999     2.21G  0.009959  0.006961 0.0007083   0.01763         6       640    0.9919     0.963    0.9772    0.8033   0.01526  0.009557 0.0006169
 1044/1999     2.21G    0.0101  0.006671 0.0007665   0.01754         6       640    0.9947     0.963    0.9809    0.8055   0.01525  0.009619 0.0005959
 1045/1999     2.21G  0.009334  0.007055 0.0007191   0.01711         1       640    0.9945     0.963    0.9863    0.8089    0.0153  0.009673 0.0005895
 1046/1999     2.21G  0.009667  0.007064 0.0007278   0.01746        12       640    0.9954    0.9629    0.9863    0.8083   0.01534  0.009704 0.0005854
 1047/1999     2.21G    0.0105  0.007833 0.0007771   0.01911        19       640    0.9967     0.963    0.9863      0.81   0.01536  0.009723 0.0005726
 1048/1999     2.21G  0.009931  0.006911 0.0008479   0.01769         4       640    0.9968     0.963    0.9864    0.8074   0.01537  0.009733 0.0005688
 1049/1999     2.21G   0.01064  0.007532 0.0007461   0.01892         8       640    0.9972     0.963    0.9864    0.8054   0.01537  0.009725 0.0005682
 1050/1999     2.21G  0.009847  0.006868 0.0007496   0.01746         5       640    0.9973     0.963    0.9864    0.8059    0.0154  0.009707 0.0005712
 1051/1999     2.21G  0.009522  0.007064 0.0006333   0.01722         5       640     0.997     0.963    0.9864    0.8084    0.0154  0.009667 0.0005756
 1052/1999     2.21G  0.009874  0.006496 0.0006904   0.01706         6       640    0.9968     0.963    0.9863    0.8051   0.01537  0.009675 0.0005765
 1053/1999     2.21G   0.01033  0.007938 0.0007292   0.01899        19       640     0.997     0.963    0.9863     0.806   0.01533  0.009682 0.0005742
 1054/1999     2.21G  0.009634   0.00733 0.0007268   0.01769         9       640    0.9973    0.9629    0.9698     0.797   0.01529  0.009746 0.0005821
 1055/1999     2.21G   0.01029  0.007416 0.0007389   0.01844         2       640     0.997     0.963    0.9599    0.7921   0.01529   0.00983 0.0006347
 1056/1999     2.21G     0.011     0.007 0.0009806   0.01898         7       640    0.9923    0.9629    0.9588    0.7907    0.0153   0.00985 0.0006977
 1057/1999     2.21G  0.008912  0.006881 0.0008019    0.0166         4       640    0.9953    0.9578    0.9588    0.7919   0.01527  0.009846 0.0007426
 1058/1999     2.21G  0.009953  0.006625 0.0007769   0.01735         4       640    0.9946    0.9575    0.9588    0.7938   0.01523  0.009897 0.0007648
 1059/1999     2.21G   0.01008  0.007405 0.0007091   0.01819        19       640    0.9933    0.9583    0.9588    0.7942   0.01518  0.009959 0.0007771
 1060/1999     2.21G  0.009994  0.006943 0.0008135   0.01775         8       640    0.9923    0.9582    0.9588    0.7923   0.01515  0.009983 0.0007949
 1061/1999     2.21G   0.01015   0.00734 0.0008414   0.01833        19       640    0.9917    0.9587    0.9588    0.7964   0.01514  0.009967 0.0007994
 1062/1999     2.21G    0.0112  0.007003 0.0007677   0.01897         3       640      0.99    0.9612    0.9588    0.7937   0.01516  0.009916 0.0007925
 1063/1999     2.21G   0.00896  0.007313 0.0007689   0.01704         3       640    0.9884    0.9628    0.9588    0.7961   0.01515  0.009901 0.0007897
 1064/1999     2.21G   0.01021  0.007193 0.0008955    0.0183         4       640    0.9907     0.963    0.9588    0.7961   0.01519   0.01002 0.0007853
 1065/1999     2.21G   0.01066  0.006703 0.0008448   0.01821        12       640    0.9939    0.9629    0.9588    0.7931   0.01519   0.01008 0.0007872
 1066/1999     2.21G  0.009275  0.006669 0.0008948   0.01684         5       640    0.9938    0.9629    0.9589    0.7925   0.01522   0.01013 0.0007857
 1067/1999     2.21G  0.009862  0.007003  0.001108   0.01797        15       640    0.9915    0.9628    0.9589    0.7898   0.01526   0.01014 0.0007915
 1068/1999     2.21G  0.009717   0.00712 0.0008948   0.01773         5       640    0.9888    0.9593    0.9589    0.7914   0.01524   0.01014 0.0008241
 1069/1999     2.21G   0.01024  0.007559 0.0009162   0.01872         6       640    0.9866    0.9599    0.9589    0.7909   0.01523   0.01007  0.000846
 1070/1999     2.21G   0.01015  0.007776 0.0008598   0.01878         5       640     0.989      0.96    0.9589    0.7921   0.01523   0.00999 0.0008498
 1071/1999     2.21G   0.01031  0.007134 0.0007605    0.0182         4       640    0.9915    0.9562    0.9589    0.7911   0.01523  0.009981 0.0008938
 1072/1999     2.21G  0.009568  0.007856 0.0008853   0.01831        25       640    0.9935    0.9552    0.9589    0.7924   0.01525   0.01001 0.0009115
 1073/1999     2.21G   0.01014   0.00754 0.0007427   0.01843         2       640    0.9935    0.9554    0.9588     0.788   0.01531   0.01006 0.0009129
 1074/1999     2.21G  0.009924   0.00715 0.0007192   0.01779         7       640     0.994    0.9575    0.9588      0.79   0.01535   0.01005 0.0008709
 1075/1999     2.21G   0.00963  0.007904  0.000771    0.0183        17       640    0.9949    0.9629    0.9588    0.7871    0.0154   0.01006 0.0008022
 1076/1999     2.21G   0.01042   0.00741 0.0007402   0.01857         8       640    0.9893    0.9628    0.9588    0.7828   0.01542   0.01001 0.0007967
 1077/1999     2.21G  0.009688  0.007956 0.0006979   0.01834         9       640    0.9937    0.9535    0.9588    0.7881   0.01541  0.009968 0.0009369
 1078/1999     2.21G   0.01017  0.006596 0.0008398   0.01761        10       640    0.9913    0.9526    0.9588    0.7868   0.01541  0.009947  0.001228
 1079/1999     2.21G  0.009237  0.007397 0.0006752   0.01731        10       640     0.991    0.9524    0.9588    0.7869   0.01544  0.009916  0.001393
 1080/1999     2.21G  0.009598  0.006841 0.0006489   0.01709         5       640    0.9912    0.9524    0.9588    0.7877   0.01547  0.009859  0.001441
 1081/1999     2.21G  0.009741  0.007209 0.0007164   0.01767         3       640    0.9912    0.9523    0.9588    0.7857   0.01551  0.009806  0.001458
 1082/1999     2.21G  0.009477    0.0063 0.0007606   0.01654         1       640    0.9931    0.9523    0.9588    0.7853   0.01554  0.009803   0.00137
 1083/1999     2.21G   0.01005   0.00755 0.0007198   0.01832         9       640    0.9949    0.9523    0.9588    0.7873   0.01559  0.009822  0.001151
 1084/1999     2.21G   0.01062  0.007818 0.0007848   0.01922        15       640    0.9942    0.9531    0.9588     0.787   0.01555  0.009787 0.0009022
 1085/1999     2.21G   0.01013  0.007022  0.001012   0.01817         4       640    0.9929    0.9571    0.9588    0.7905   0.01551  0.009733 0.0007121
 1086/1999     2.21G  0.009212  0.007066 0.0007405   0.01702         4       640    0.9923    0.9629    0.9588    0.7905   0.01549  0.009752 0.0006573
 1087/1999     2.21G  0.009716  0.007362 0.0008935   0.01797         8       640    0.9976    0.9576    0.9588    0.7895   0.01549  0.009816 0.0006558
 1088/1999     2.21G  0.009541  0.006827 0.0008472   0.01722         6       640    0.9976    0.9558    0.9588    0.7931   0.01552  0.009872 0.0007677
 1089/1999     2.21G   0.01017  0.007453 0.0009176   0.01855        12       640    0.9952    0.9452    0.9588    0.7906   0.01552  0.009893  0.001293
 1090/1999     2.21G   0.01006  0.007629 0.0009407   0.01863         7       640    0.9921    0.9443    0.9588    0.7852   0.01554  0.009985  0.001602
 1091/1999     2.21G  0.009515  0.006851  0.001245   0.01761         4       640    0.9971    0.9443    0.9588    0.7837   0.01555   0.01003  0.001573
 1092/1999     2.21G  0.009794  0.007321 0.0008149   0.01793         4       640    0.9973    0.9449    0.9588    0.7841   0.01561   0.01006  0.001384
 1093/1999     2.21G   0.01071  0.007833 0.0008276   0.01937        14       640    0.9969    0.9459    0.9588     0.782   0.01563   0.01009  0.001348
 1094/1999     2.21G   0.01008   0.00693 0.0007143   0.01773         8       640    0.9967     0.946    0.9588    0.7818   0.01562   0.01009  0.001335
 1095/1999     2.21G    0.0106  0.007504 0.0008024    0.0189         6       640    0.9965    0.9466    0.9588    0.7807   0.01564    0.0101  0.001305
 1096/1999     2.21G   0.01018  0.007311 0.0006727   0.01816         6       640    0.9965    0.9474    0.9589    0.7768   0.01563   0.01009  0.001257
 1097/1999     2.21G   0.01006  0.007386 0.0009557    0.0184        10       640    0.9959    0.9474    0.9589     0.779   0.01564   0.01007  0.001311
 1098/1999     2.21G   0.01013  0.006977 0.0007257   0.01783        15       640    0.9947    0.9465    0.9588    0.7825   0.01562      0.01  0.001456
 1099/1999     2.21G   0.01025  0.007596  0.000901   0.01875        15       640    0.9946    0.9459    0.9588    0.7803   0.01564    0.0099   0.00151
 1100/1999     2.21G   0.01091  0.007701  0.001373   0.01998         2       640    0.9949    0.9457    0.9588    0.7814    0.0157  0.009905  0.001545
 1101/1999     2.21G   0.01001  0.007314 0.0007841   0.01811         5       640    0.9956     0.946    0.9588    0.7787   0.01574  0.009932  0.001495
 1102/1999     2.21G  0.009264  0.006727 0.0007584   0.01675         2       640    0.9964    0.9464    0.9588    0.7822   0.01576    0.0099  0.001419
 1103/1999     2.21G  0.009537  0.007065 0.0006358   0.01724         2       640    0.9969    0.9459    0.9588    0.7871   0.01578  0.009907  0.001321
 1104/1999     2.21G  0.009787  0.006964  0.001117   0.01787         8       640    0.9971    0.9461    0.9588    0.7864   0.01576  0.009933  0.001252
 1105/1999     2.21G   0.00989  0.007722 0.0008183   0.01843         7       640    0.9972    0.9477    0.9588      0.78    0.0157  0.009978  0.001239
 1106/1999     2.21G   0.01054  0.008543 0.0007742   0.01986        27       640    0.9957     0.952    0.9588    0.7822   0.01563  0.009979    0.0013
 1107/1999     2.21G  0.009709  0.007111 0.0008169   0.01764         4       640    0.9967    0.9518    0.9588    0.7826   0.01559   0.01001  0.001438
 1108/1999     2.21G  0.009818  0.007401 0.0006993   0.01792         4       640    0.9966    0.9517    0.9588     0.783   0.01558   0.01007  0.001541
 1109/1999     2.21G   0.01066  0.007446 0.0006881    0.0188        26       640    0.9966    0.9519    0.9588    0.7844    0.0156   0.01011  0.001525
 1110/1999     2.21G  0.009496  0.007184 0.0007064   0.01739        13       640    0.9967    0.9519    0.9588    0.7809   0.01562   0.01014  0.001425
 1111/1999     2.21G   0.01003  0.006885  0.000663   0.01758         4       640    0.9962     0.952    0.9588    0.7776   0.01564   0.01018  0.001502
 1112/1999     2.21G  0.009838  0.007303 0.0006976   0.01784         2       640    0.9953     0.952    0.9588    0.7779   0.01562   0.01023  0.001646
 1113/1999     2.21G  0.009677   0.00719 0.0006786   0.01755         6       640    0.9955    0.9519    0.9588    0.7771    0.0156   0.01026   0.00176
 1114/1999     2.21G  0.009214  0.006681 0.0005783   0.01647         5       640    0.9951     0.952    0.9588    0.7712    0.0156   0.01028  0.001827
 1115/1999     2.21G  0.009463  0.005974 0.0006279   0.01606         3       640    0.9955     0.952    0.9588    0.7742   0.01558   0.01031  0.001844
 1116/1999     2.21G   0.01076  0.007886 0.0009032   0.01955        13       640    0.9948    0.9519    0.9588    0.7749   0.01555   0.01034  0.001904
 1117/1999     2.21G   0.00909  0.006786 0.0006847   0.01656         7       640    0.9938    0.9519    0.9588    0.7757   0.01552   0.01036  0.001944
 1118/1999     2.21G  0.009516  0.006864 0.0006945   0.01707         5       640    0.9956    0.9519    0.9588    0.7802   0.01553   0.01036  0.001853
 1119/1999     2.21G  0.009837  0.006586 0.0007401   0.01716         5       640    0.9956    0.9519    0.9588    0.7779   0.01557   0.01041   0.00171
 1120/1999     2.21G  0.009344  0.007226 0.0007688   0.01734         5       640    0.9963    0.9519    0.9589    0.7764   0.01557   0.01043  0.001656
 1121/1999     2.21G  0.009447  0.006377 0.0006684   0.01649         6       640    0.9964    0.9519    0.9589    0.7747   0.01557   0.01041  0.001672
 1122/1999     2.21G   0.01063  0.006974 0.0007427   0.01835         8       640    0.9966    0.9519    0.9588    0.7719   0.01556   0.01039  0.001663
 1123/1999     2.21G   0.01059  0.007172 0.0007359    0.0185        11       640    0.9967    0.9519    0.9588    0.7746   0.01552   0.01036  0.001583
 1124/1999     2.21G  0.009724  0.007711 0.0007297   0.01816        20       640    0.9972    0.9519    0.9588    0.7782   0.01547   0.01027   0.00159
 1125/1999     2.21G  0.009952  0.006491 0.0007465   0.01719         3       640    0.9976    0.9519    0.9588    0.7809   0.01546   0.01026  0.001589
 1126/1999     2.21G  0.009873  0.007365 0.0007906   0.01803        13       640    0.9982    0.9519    0.9588     0.781   0.01546   0.01028  0.001562
 1127/1999     2.21G  0.009393  0.007392 0.0006504   0.01744        16       640    0.9982    0.9519    0.9588    0.7819   0.01545   0.01027  0.001596
 1128/1999     2.21G  0.009345  0.007327  0.000777   0.01745        18       640    0.9984    0.9519    0.9588    0.7799   0.01542   0.01025  0.001589
 1129/1999     2.21G  0.009223   0.00718 0.0006933    0.0171         2       640    0.9981    0.9519    0.9589    0.7816   0.01539   0.01023  0.001455
 1130/1999     2.21G  0.009674   0.00668   0.00062   0.01697        11       640    0.9984    0.9519    0.9588    0.7736   0.01535   0.01018  0.001252
 1131/1999     2.21G   0.00921  0.007228 0.0006761   0.01711         7       640    0.9986    0.9519    0.9588    0.7757   0.01531   0.01017  0.001146
 1132/1999     2.21G  0.009587  0.006952 0.0009002   0.01744         2       640    0.9989    0.9519    0.9588    0.7791   0.01528   0.01019  0.001167
 1133/1999     2.21G  0.009309    0.0067 0.0007102   0.01672         7       640    0.9985     0.952    0.9588    0.7801   0.01526   0.01022  0.001219
 1134/1999     2.21G  0.008566   0.00669  0.000688   0.01594         2       640    0.9982     0.952    0.9588    0.7786   0.01527   0.01023  0.001327
 1135/1999     2.21G  0.009894  0.006754 0.0007769   0.01742         5       640     0.998    0.9521    0.9588    0.7776   0.01528   0.01022  0.001254
 1136/1999     2.21G  0.008752  0.007222 0.0006833   0.01666        14       640    0.9987    0.9519    0.9588    0.7749    0.0153   0.01019  0.001142
 1137/1999     2.21G  0.009363  0.007022 0.0007197   0.01711         6       640    0.9988    0.9523    0.9588    0.7714   0.01531   0.01012   0.00102
 1138/1999     2.21G  0.009057  0.006451 0.0006536   0.01616         2       640    0.9989    0.9527    0.9588    0.7715   0.01533   0.01009 0.0008942
 1139/1999     2.21G  0.009249  0.006518   0.00084   0.01661         5       640    0.9992    0.9529    0.9588     0.776   0.01536   0.01011 0.0008722
 1140/1999     2.21G  0.009117  0.007202 0.0007934   0.01711         4       640    0.9991    0.9528    0.9588    0.7767   0.01539   0.01015 0.0009039
 1141/1999     2.21G   0.01008  0.007783 0.0007528   0.01861         8       640    0.9989    0.9531    0.9589    0.7768    0.0154    0.0102 0.0008892
 1142/1999     2.21G  0.009406  0.006468 0.0006556   0.01653         4       640    0.9886    0.9628    0.9589    0.7778   0.01542   0.01024 0.0008337
 1143/1999     2.21G  0.009663   0.00674 0.0008004    0.0172         7       640    0.9928    0.9629    0.9589    0.7787   0.01547   0.01028 0.0008179
 1144/1999     2.21G  0.009403   0.00739 0.0009128   0.01771        14       640    0.9955    0.9629    0.9589    0.7793    0.0155   0.01029 0.0008035
 1145/1999     2.21G  0.009249  0.006827 0.0007998   0.01688         5       640    0.9969     0.963    0.9589    0.7866   0.01551   0.01029  0.000791
 1146/1999     2.21G   0.01037  0.007249  0.001071   0.01869         9       640    0.9983     0.963    0.9588    0.7867   0.01551   0.01031 0.0007772
 1147/1999     2.21G  0.009784  0.007497 0.0008034   0.01808        15       640    0.9986     0.963    0.9588    0.7878   0.01553   0.01033 0.0007666
 1148/1999     2.21G  0.009514  0.007398 0.0006665   0.01758         5       640    0.9978     0.963    0.9588    0.7853   0.01555   0.01036 0.0007738
 1149/1999     2.21G   0.01032  0.007291 0.0007632   0.01838         6       640    0.9932    0.9628    0.9588    0.7876   0.01555   0.01037 0.0008055
 1150/1999     2.21G  0.009502  0.007115  0.000722   0.01734         4       640    0.9988    0.9531    0.9588    0.7873   0.01554   0.01036 0.0008455
 1151/1999     2.21G  0.009767  0.006876 0.0006398   0.01728         3       640    0.9967    0.9531    0.9588    0.7873   0.01552   0.01038 0.0009032
 1152/1999     2.21G   0.01046  0.007738 0.0008405   0.01904         9       640    0.9939    0.9535    0.9588    0.7854   0.01552   0.01039 0.0009174
 1153/1999     2.21G   0.01042  0.007249 0.0007153   0.01839        11       640    0.9905    0.9549    0.9588     0.782    0.0155    0.0104   0.00089
 1154/1999     2.21G  0.009539  0.006888 0.0007325   0.01716         2       640    0.9903    0.9553    0.9588    0.7863   0.01548    0.0104 0.0008698
 1155/1999     2.21G    0.0096  0.007096 0.0006466   0.01734         4       640    0.9937    0.9539    0.9588    0.7854   0.01548   0.01041  0.000877
 1156/1999     2.21G      0.01  0.007296 0.0006931   0.01799         2       640    0.9937    0.9545    0.9588    0.7868    0.0155   0.01046 0.0008347
 1157/1999     2.21G  0.009322  0.006547 0.0006635   0.01653         3       640    0.9919    0.9555    0.9588    0.7896   0.01549   0.01046 0.0007962
 1158/1999     2.21G  0.009451  0.007034  0.000682   0.01717         3       640    0.9899    0.9553    0.9588    0.7877   0.01545   0.01046 0.0007861
 1159/1999     2.21G  0.009989  0.007156 0.0006451   0.01779        15       640    0.9925    0.9536    0.9588    0.7911   0.01543   0.01047 0.0008108
 1160/1999     2.21G  0.009839  0.006618 0.0006201   0.01708         5       640    0.9948     0.953    0.9588     0.791   0.01542   0.01048  0.000812
 1161/1999     2.21G  0.009054  0.006755  0.000713   0.01652         4       640    0.9934    0.9537    0.9588    0.7923   0.01542   0.01049 0.0007892
 1162/1999     2.21G  0.009802  0.006804 0.0006973    0.0173         5       640    0.9913    0.9545    0.9588    0.7925   0.01541    0.0105 0.0007746
 1163/1999     2.21G   0.01004  0.007731 0.0007433   0.01851        15       640    0.9912    0.9551    0.9588    0.7901   0.01541   0.01047 0.0007507
 1164/1999     2.21G  0.009256  0.006738 0.0008293   0.01682         5       640     0.993    0.9549    0.9588    0.7904    0.0154   0.01046 0.0007401
 1165/1999     2.21G   0.00925  0.006981 0.0009062   0.01714         2       640    0.9948    0.9542    0.9588    0.7871    0.0154   0.01047 0.0007405
 1166/1999     2.21G   0.00943   0.00598 0.0006624   0.01607         4       640    0.9948    0.9545    0.9588    0.7885    0.0154    0.0105 0.0007399
 1167/1999     2.21G  0.009449  0.007071 0.0008097   0.01733         2       640     0.994    0.9553    0.9588    0.7898    0.0154   0.01052 0.0007462
 1168/1999     2.21G  0.009278  0.006372 0.0006548   0.01631         4       640    0.9938     0.955    0.9588    0.7904   0.01541   0.01057 0.0007784
 1169/1999     2.21G   0.01003  0.007462  0.001006    0.0185        18       640    0.9941    0.9553    0.9589     0.791   0.01542   0.01059 0.0007893
 1170/1999     2.21G  0.009755   0.00782 0.0008984   0.01847        15       640    0.9954     0.955    0.9589    0.7912   0.01546   0.01061 0.0007957
 1171/1999     2.21G  0.009747  0.006666 0.0008913    0.0173         8       640    0.9879    0.9623    0.9589    0.7894   0.01548   0.01061 0.0007784
 1172/1999     2.21G  0.009454  0.006567 0.0007899   0.01681         3       640    0.9937    0.9629    0.9589      0.79   0.01554   0.01063 0.0007309
 1173/1999     2.21G  0.009024  0.006611  0.000592   0.01623         5       640    0.9959    0.9629    0.9589     0.788    0.0156   0.01064 0.0007028
 1174/1999     2.21G  0.009448  0.007029  0.000737   0.01721         5       640    0.9971     0.963    0.9589    0.7853   0.01562   0.01065 0.0006806
 1175/1999     2.21G   0.00998  0.007314 0.0007159   0.01801         8       640    0.9973     0.963    0.9589    0.7854   0.01564   0.01064 0.0006735
 1176/1999     2.21G   0.01031  0.007732 0.0008122   0.01885        28       640    0.9974     0.963    0.9589    0.7853   0.01566   0.01063 0.0006773
 1177/1999     2.21G      0.01  0.006797 0.0006487   0.01745         5       640    0.9976     0.963    0.9589    0.7882   0.01566   0.01057 0.0006767
