  203/1099     2.18G   0.01792   0.01001  0.001953   0.02989        38       640    0.9928    0.9999    0.9956    0.8319   0.01514  0.006575  0.001176
  204/1099     2.18G   0.01863   0.01175  0.001929    0.0323        27       640    0.9946         1    0.9956    0.8235   0.01553  0.006735  0.001144
  205/1099     2.18G   0.01843   0.01156  0.001704    0.0317        19       640     0.995         1    0.9955    0.8277   0.01567  0.007107  0.001058
  206/1099     2.18G   0.01714   0.01034  0.001621    0.0291         5       640    0.9931    0.9999    0.9955    0.8309   0.01567  0.007314  0.001044
  207/1099     2.18G   0.01827   0.01094  0.001929   0.03114        18       640    0.9927         1    0.9955    0.8081   0.01696  0.007801  0.001229
  208/1099     2.18G   0.01783   0.01194  0.002059   0.03183        37       640     0.979    0.9743    0.9955    0.8098   0.01633   0.00765  0.002245
  209/1099     2.18G   0.01743   0.01086  0.002008    0.0303        20       640    0.9765    0.9687     0.971    0.8232   0.01519  0.007127  0.003503
  210/1099     2.18G   0.01879   0.01162  0.001887   0.03229        26       640    0.9796    0.9702    0.9927    0.8025   0.01617   0.00744   0.00308
  211/1099     2.18G   0.01725   0.01079  0.001769    0.0298        26       640    0.9931    0.9715    0.9955    0.8281   0.01585  0.007091  0.001978
  212/1099     2.18G   0.01693   0.01028   0.00157   0.02878        24       640    0.9865    0.9769    0.9955    0.8226   0.01566  0.007198  0.001815
  213/1099     2.18G   0.01693   0.01075  0.001934   0.02962        20       640    0.9909    0.9999    0.9955    0.8273   0.01575  0.007636  0.001146
  214/1099     2.18G   0.01663   0.01133  0.001933   0.02989        11       640    0.9938         1    0.9955    0.8336   0.01513  0.007594  0.001028
  215/1099     2.18G   0.01782   0.01072  0.002005   0.03055        18       640    0.9953         1    0.9956    0.8224   0.01648  0.007398  0.001025
  216/1099     2.18G   0.01631   0.01107  0.001789   0.02917        20       640    0.9849         1    0.9955    0.8385   0.01493  0.007041  0.001293
  217/1099     2.18G   0.01705    0.0107  0.001696   0.02945        25       640    0.9747    0.9999    0.9955    0.8245   0.01575  0.007216  0.001519
  218/1099     2.18G   0.01688   0.01041  0.001708   0.02899        18       640    0.9799    0.9705    0.9955     0.799   0.01664  0.007324  0.003091
  219/1099     2.18G   0.01773   0.01169  0.001487   0.03091        28       640    0.9757    0.9718    0.9955    0.8367   0.01554  0.007322  0.002871
  220/1099     2.18G   0.01846    0.0112  0.001637    0.0313        33       640    0.9792         1    0.9955    0.8272   0.01548  0.007042  0.001673
  221/1099     2.18G    0.0185   0.01018  0.001783   0.03046        22       640    0.9877    0.9731    0.9955    0.8054   0.01668   0.00708  0.001945
  222/1099     2.18G   0.01808   0.01049   0.00154   0.03011        36       640    0.9736    0.9726    0.9866    0.8094   0.01644  0.007087   0.00339
  223/1099     2.18G   0.01788   0.01121  0.001927   0.03102        15       640    0.9752    0.9687    0.9893    0.8105   0.01665   0.00709  0.004292
  224/1099     2.18G   0.01726   0.01063  0.002171   0.03005        20       640    0.9793    0.9548    0.9956     0.805   0.01683  0.007344  0.004993
  225/1099     2.18G   0.01739    0.0107  0.001845   0.02994        27       640    0.9863    0.9667    0.9956    0.8307   0.01546   0.00706  0.002423
  226/1099     2.18G   0.01715   0.01061  0.001605   0.02937        50       640    0.9941         1    0.9956    0.8073   0.01667  0.007035  0.001041
  227/1099     2.18G   0.01636   0.01021  0.001659   0.02822        28       640    0.9953         1    0.9956    0.8313   0.01597  0.007055  0.001019
  228/1099     2.18G   0.01678  0.009589  0.001586   0.02795         9       640    0.9946         1    0.9956    0.8199   0.01644   0.00735  0.001018
  229/1099     2.18G   0.01677   0.01099  0.001508   0.02926         7       640      0.99    0.9999    0.9955      0.82   0.01621  0.007411  0.001071
  230/1099     2.18G   0.01726   0.01048  0.001867   0.02961        13       640    0.9934    0.9999    0.9955    0.8091   0.01657  0.007307  0.001043
  231/1099     2.18G   0.01612   0.01085  0.001649   0.02862        12       640    0.9921         1    0.9956    0.8292   0.01555  0.007333  0.001061
  232/1099     2.18G   0.01618   0.01005  0.001603   0.02784        11       640    0.9943         1    0.9956    0.8302   0.01522  0.007158 0.0009683
  233/1099     2.18G   0.01678   0.01094   0.00157    0.0293         7       640    0.9909         1    0.9956    0.8283   0.01556  0.007182  0.001154
  234/1099     2.18G   0.01611  0.009987  0.001433   0.02753        14       640    0.9776    0.9717    0.9956    0.8421   0.01519  0.007161  0.002137
  235/1099     2.18G   0.01743  0.009256  0.001675   0.02836         9       640    0.9784         1    0.9956    0.8445   0.01545  0.007495  0.001294
  236/1099     2.18G   0.01714    0.0105   0.00167   0.02931        16       640    0.9879    0.9999    0.9956    0.8273   0.01595  0.007674   0.00125
  237/1099     2.18G   0.01817   0.01189  0.001837    0.0319        27       640    0.9954         1    0.9956    0.8223   0.01611  0.007543  0.001175
  238/1099     2.18G   0.01709   0.01085   0.00143   0.02937        10       640    0.9938    0.9998    0.9956    0.8145   0.01616  0.007449  0.001187
  239/1099     2.18G   0.01732   0.01071  0.001523   0.02956        19       640    0.9926    0.9999    0.9956    0.7926   0.01792  0.007489  0.001085
  240/1099     2.18G   0.01537  0.009979  0.001595   0.02695        10       640    0.9816    0.9999    0.9956     0.818   0.01635  0.007196  0.001241
  241/1099     2.18G   0.01702   0.01073  0.001855    0.0296        18       640    0.9951         1    0.9956    0.8136   0.01664  0.007317  0.001131
  242/1099     2.18G   0.01731   0.01034  0.001601   0.02925        24       640    0.9949         1    0.9955    0.8283    0.0156  0.007577  0.001132
  243/1099     2.18G   0.01687  0.009535  0.001528   0.02793        11       640    0.9942         1    0.9956    0.8084   0.01731  0.007468  0.001059
  244/1099     2.18G    0.0169  0.009866   0.00163    0.0284        13       640    0.9768         1    0.9956    0.8313   0.01615  0.006996   0.00141
  245/1099     2.18G   0.01734   0.01078  0.001606   0.02972        11       640    0.9755    0.9688    0.9633     0.789   0.01653  0.007349  0.003261
  246/1099     2.18G   0.01607   0.01083  0.001623   0.02852        32       640    0.9766    0.9688    0.9637    0.7974   0.01693  0.007586   0.00349
  247/1099     2.18G   0.01646   0.01043  0.001605   0.02849        15       640    0.9775    0.9715    0.9955    0.8147   0.01663  0.007656  0.002928
  248/1099     2.18G   0.01808   0.01091  0.001841   0.03083        12       640    0.9769    0.9735    0.9955    0.8293   0.01564  0.007403  0.003024
  249/1099     2.18G   0.01803   0.01077  0.001709   0.03051         9       640     0.987         1    0.9955    0.8297   0.01582  0.007115  0.001312
  250/1099     2.18G   0.01783   0.01065  0.001822   0.03031        14       640    0.9759    0.9909    0.9955    0.8142   0.01637  0.007092  0.001449
  251/1099     2.18G   0.01706   0.01014  0.001441   0.02865        22       640    0.9783         1    0.9955    0.8182   0.01589  0.007365  0.001274
  252/1099     2.18G   0.01549   0.01009  0.001267   0.02685        23       640    0.9871    0.9998    0.9955    0.8294   0.01579  0.007275   0.00112
  253/1099     2.18G    0.0175     0.011  0.001467   0.02997        29       640    0.9918         1    0.9955    0.8251   0.01599  0.007151  0.001124
  254/1099     2.18G   0.01695   0.01031  0.001455   0.02871        10       640     0.989         1    0.9955    0.8297   0.01558   0.00725  0.001204
  255/1099     2.18G   0.01548  0.009614  0.001249   0.02635        21       640    0.9897         1    0.9955    0.8214   0.01651  0.007454  0.001129
  256/1099     2.18G   0.01635  0.009635  0.001362   0.02734        33       640    0.9804    0.9999    0.9956    0.8116   0.01639  0.007249  0.001379
  257/1099     2.18G   0.01595   0.01004  0.001347   0.02734        10       640    0.9938    0.9974    0.9956     0.831   0.01587  0.007069  0.001103
  258/1099     2.18G   0.01622   0.01008  0.001438   0.02774        24       640    0.9945    0.9999    0.9956    0.8217   0.01615   0.00716  0.001042
  259/1099     2.18G   0.01565  0.009666  0.001478    0.0268         9       640    0.9961         1    0.9956     0.841     0.015  0.007109  0.001007
  260/1099     2.18G   0.01484   0.00992  0.001312   0.02607        12       640    0.9934         1    0.9956    0.8369   0.01503  0.006966  0.001102
  261/1099     2.18G   0.01632  0.009835  0.001831   0.02799        12       640    0.9875    0.9735    0.9955    0.8371   0.01554  0.007367  0.001862
  262/1099     2.18G   0.01757   0.01031  0.001674   0.02955         9       640    0.9758    0.9744    0.9955    0.8251   0.01594  0.007577  0.002657
  263/1099     2.18G   0.01626   0.01045  0.001858   0.02857         9       640    0.9881    0.9724    0.9955    0.8085     0.017  0.007808  0.001974
  264/1099     2.18G   0.01695   0.01099  0.001887   0.02983        39       640    0.9839    0.9999    0.9956    0.8242   0.01644  0.007381  0.001182
  265/1099     2.18G   0.01678     0.011  0.002041   0.02982        34       640    0.9939         1    0.9956    0.8305   0.01569  0.007235  0.001067
  266/1099     2.18G   0.01742   0.01057  0.001715   0.02971        19       640     0.995         1    0.9956     0.824   0.01587  0.007393  0.001015
  267/1099     2.18G   0.01627   0.01021  0.001836   0.02832        19       640    0.9974         1    0.9955    0.8068   0.01675  0.007501  0.000937
  268/1099     2.18G   0.01641   0.01057  0.001645   0.02863        24       640    0.9952    0.9999    0.9956    0.8073   0.01605  0.007608 0.0009479
  269/1099     2.18G   0.01757   0.01066  0.001802   0.03003        15       640    0.9905    0.9721    0.9955    0.8087   0.01598   0.00738  0.001547
  270/1099     2.18G   0.01554   0.01037  0.001551   0.02746        39       640    0.9821    0.9698    0.9956    0.8188   0.01561  0.007416  0.003163
  271/1099     2.18G    0.0161   0.01039  0.001369   0.02786        10       640    0.9881    0.9698    0.9956    0.8225   0.01639  0.007878  0.003252
  272/1099     2.18G    0.0162   0.01086  0.001576   0.02864         8       640    0.9777    0.9715    0.9955     0.819   0.01604  0.007581  0.003341
  273/1099     2.18G   0.01628   0.01115  0.001476    0.0289        25       640    0.9879    0.9652    0.9955    0.8072   0.01643  0.007501  0.002361
  274/1099     2.18G   0.01705   0.01119  0.001439   0.02967        16       640    0.9971    0.9718    0.9955    0.8292    0.0161  0.007565   0.00123
  275/1099     2.18G   0.01623   0.01035  0.001143   0.02772        17       640    0.9819         1    0.9955    0.8115   0.01693  0.007595  0.001046
  276/1099     2.18G   0.01708   0.01021  0.001416   0.02871        24       640    0.9958    0.9756    0.9955    0.8155   0.01641  0.007461  0.001214
  277/1099     2.18G   0.01675   0.01036  0.001448   0.02855        25       640    0.9794    0.9999    0.9955    0.8234   0.01612  0.007391  0.001067
  278/1099     2.18G   0.01539  0.009561  0.001297   0.02625        32       640    0.9962         1    0.9955    0.8203   0.01609  0.007627 0.0009624
  279/1099     2.18G   0.01624  0.009824   0.00156   0.02762        16       640     0.995         1    0.9956    0.8261   0.01583   0.00762  0.001035
  280/1099     2.18G   0.01458  0.009813  0.001752   0.02615        24       640    0.9958    0.9729    0.9955    0.8374   0.01481  0.007303  0.001379
  281/1099     2.18G   0.01714   0.01039  0.001435   0.02896        26       640    0.9813         1    0.9956    0.8184   0.01539  0.007346    0.0011
  282/1099     2.18G   0.01573   0.01014  0.001313   0.02718        20       640    0.9949    0.9999    0.9956    0.8335   0.01516  0.007345 0.0009496
  283/1099     2.18G   0.01515  0.009689  0.001298   0.02614        12       640    0.9951         1    0.9955    0.8319   0.01533  0.007692 0.0009244
  284/1099     2.18G   0.01419  0.009537  0.001215   0.02494        10       640    0.9966         1    0.9956    0.8191   0.01544  0.007505 0.0009233
  285/1099     2.18G   0.01528   0.01054  0.001449   0.02727        15       640    0.9955         1    0.9956    0.8287   0.01528  0.007288 0.0009419
  286/1099     2.18G   0.01494  0.008475  0.001529   0.02494         4       640    0.9951         1    0.9956    0.8322   0.01514   0.00726 0.0009563
  287/1099     2.18G    0.0155   0.00976  0.001478   0.02674         7       640    0.9939         1    0.9956    0.8176   0.01545  0.007497 0.0009145
  288/1099     2.18G   0.01448   0.01033  0.001397   0.02621        12       640    0.9921         1    0.9955    0.8125   0.01516  0.007328 0.0009404
  289/1099     2.18G   0.01638   0.01051  0.001687   0.02857        30       640    0.9933    0.9747    0.9956    0.8274   0.01518  0.007454  0.001345
  290/1099     2.18G   0.01627    0.0104  0.001527    0.0282        15       640    0.9876    0.9717    0.9956    0.8354     0.016  0.007369  0.001754
  291/1099     2.18G   0.01594   0.01001   0.00159   0.02754        12       640    0.9859    0.9736    0.9956    0.8393   0.01525  0.007086  0.001825
  292/1099     2.18G   0.01534  0.009369  0.001968   0.02668        10       640    0.9948         1    0.9956    0.8399   0.01504  0.006786 0.0009493
  293/1099     2.18G   0.01658  0.009779  0.001731   0.02809        21       640    0.9928         1    0.9956    0.8308   0.01501  0.007267  0.001017
  294/1099     2.18G   0.01545   0.01014  0.001472   0.02706        13       640    0.9895         1    0.9955     0.835    0.0152  0.007099 0.0009201
  295/1099     2.18G   0.01487  0.009614  0.001341   0.02583        21       640    0.9888         1    0.9955    0.8185   0.01572  0.007259 0.0008985
  296/1099     2.18G   0.01534   0.00969  0.001417   0.02645        14       640    0.9959         1    0.9955    0.8299   0.01573  0.007212 0.0009568
  297/1099     2.18G   0.01662   0.01061  0.001495   0.02873        24       640    0.9947         1    0.9955    0.8423   0.01526  0.007287  0.000887
  298/1099     2.18G   0.01426  0.008702  0.001269   0.02423        11       640    0.9967         1    0.9955    0.8414   0.01548  0.007459 0.0008506
  299/1099     2.18G   0.01527   0.00916  0.001523   0.02595         8       640    0.9897    0.9999    0.9955    0.8319   0.01518   0.00713  0.000981
  300/1099     2.18G    0.0159  0.009041  0.001436   0.02638        10       640    0.9957    0.9999    0.9955    0.8415   0.01496  0.006783  0.000877
  301/1099     2.18G   0.01567  0.009477   0.00163   0.02678        26       640    0.9947         1    0.9955    0.8292   0.01573  0.007117 0.0009286
  302/1099     2.18G   0.01644  0.009501  0.001386   0.02733        12       640    0.9925         1    0.9955    0.8194    0.0157   0.00749 0.0009317
  303/1099     2.18G   0.01528  0.009706   0.00148   0.02646        40       640    0.9916    0.9751    0.9955    0.8304   0.01555  0.007343  0.001381
  304/1099     2.18G   0.01626   0.01006  0.001472   0.02778        27       640    0.9765    0.9719    0.9955    0.8285   0.01528  0.007188  0.003091
  305/1099     2.18G   0.01501  0.009941  0.001537   0.02648        40       640    0.9917    0.9642    0.9956    0.8358   0.01521  0.007206  0.002133
  306/1099     2.18G   0.01468  0.009088  0.001289   0.02506        12       640    0.9728    0.9999    0.9956    0.8362    0.0156  0.007228  0.001194
  307/1099     2.18G   0.01565  0.009998  0.001457   0.02711        30       640    0.9934    0.9999    0.9956    0.8241   0.01618  0.007466 0.0008639
  308/1099     2.18G   0.01531  0.009293  0.001382   0.02598        12       640    0.9943    0.9999    0.9955    0.8291   0.01611  0.007687 0.0009393
  309/1099     2.18G   0.01488  0.008597  0.001556   0.02503        28       640    0.9944         1    0.9956    0.8337   0.01555  0.007258 0.0009474
  310/1099     2.18G   0.01575  0.008881    0.0015   0.02613        13       640    0.9966         1    0.9956    0.8216   0.01538  0.007281 0.0008624
  311/1099     2.18G   0.01544  0.009598   0.00136    0.0264        16       640    0.9922         1    0.9955    0.8227   0.01582  0.007408 0.0008305
  312/1099     2.18G    0.0151  0.009972  0.001472   0.02654        27       640    0.9944         1    0.9956    0.8236   0.01577  0.007374 0.0008337
  313/1099     2.18G   0.01498  0.009552  0.001291   0.02582        11       640    0.9921         1    0.9956    0.8188   0.01566  0.007733 0.0008895
  314/1099     2.18G   0.01649  0.009986  0.001293   0.02777        23       640    0.9916    0.9999    0.9956    0.8179   0.01571  0.007359 0.0008615
  315/1099     2.18G   0.01504  0.009779  0.001443   0.02627        31       640    0.9925         1    0.9956    0.8232   0.01617  0.007373 0.0008418
  316/1099     2.18G   0.01584  0.009941  0.001343   0.02713        44       640    0.9921         1    0.9956    0.8365   0.01544  0.007148 0.0008767
  317/1099     2.18G   0.01542  0.009773   0.00151   0.02671        10       640    0.9948         1    0.9956    0.8255    0.0152  0.007225  0.000933
  318/1099     2.18G   0.01433  0.008914  0.001539   0.02478        14       640    0.9809    0.9848    0.9956    0.8378   0.01522  0.007256  0.001246
  319/1099     2.18G    0.0146  0.009186   0.00148   0.02527        27       640    0.9905         1    0.9956    0.8214   0.01612  0.007617 0.0009793
  320/1099     2.18G   0.01439  0.009687  0.001691   0.02577        25       640    0.9934    0.9999    0.9955    0.8217   0.01584  0.007457   0.00086
  321/1099     2.18G   0.01442  0.009254  0.001746   0.02542         7       640    0.9956         1    0.9956    0.8089   0.01576  0.007306 0.0008576
  322/1099     2.18G   0.01594   0.01047  0.001583   0.02799        12       640    0.9951         1    0.9956     0.825   0.01558  0.007203 0.0008906
  323/1099     2.18G    0.0149  0.009939  0.001435   0.02627        24       640    0.9947         1    0.9955    0.8241   0.01538  0.007125 0.0008759
  324/1099     2.18G   0.01481  0.009966  0.001379   0.02615        10       640    0.9962         1    0.9956    0.8174   0.01595  0.007067 0.0008279
  325/1099     2.18G   0.01571  0.009662  0.001554   0.02693        22       640    0.9937         1    0.9955    0.8193   0.01635  0.007273 0.0008632
  326/1099     2.18G   0.01442  0.009997   0.00121   0.02563        20       640    0.9937         1    0.9955    0.8269   0.01592  0.007158  0.000877
  327/1099     2.18G   0.01442  0.009378   0.00125   0.02504        10       640     0.993    0.9999    0.9955     0.831   0.01566  0.007268  0.000892
  328/1099     2.18G   0.01446  0.009395  0.001357   0.02521        18       640    0.9954         1    0.9955    0.8305   0.01516   0.00699 0.0007981
  329/1099     2.18G   0.01687   0.01037  0.001332   0.02857        54       640    0.9955         1    0.9955    0.8408   0.01501  0.006679  0.000806
  330/1099     2.18G   0.01611    0.0105  0.001268   0.02788        24       640    0.9939         1    0.9956    0.8409   0.01526  0.006933 0.0008641
  331/1099     2.18G   0.01479   0.01008   0.00127   0.02614        11       640    0.9947         1    0.9956    0.8148   0.01601   0.00738 0.0008305
  332/1099     2.18G   0.01409  0.009141  0.001224   0.02445        10       640    0.9946         1    0.9956    0.8244   0.01555  0.007252 0.0007795
  333/1099     2.18G   0.01523   0.01022  0.001194   0.02664         9       640    0.9961         1    0.9956    0.8286   0.01559  0.006907 0.0007933
  334/1099     2.18G   0.01409   0.00913  0.001533   0.02475        20       640     0.996         1    0.9956    0.8447   0.01523  0.006937 0.0008276
  335/1099     2.18G   0.01469   0.01005  0.001458   0.02621        38       640    0.9977         1    0.9956    0.8308    0.0155  0.007178 0.0008256
  336/1099     2.18G   0.01563   0.01097  0.001231   0.02783        54       640    0.9956         1    0.9956    0.8327   0.01509  0.007064 0.0008415
  337/1099     2.18G   0.01586  0.009302  0.001279   0.02644        23       640     0.997         1    0.9956    0.8351   0.01494  0.007031  0.000882
  338/1099     2.18G   0.01488   0.01004  0.001332   0.02624        29       640    0.9967         1    0.9956    0.8428   0.01509  0.007002 0.0008786
  339/1099     2.18G   0.01488      0.01  0.001263   0.02614        16       640    0.9975         1    0.9956    0.8368   0.01505  0.007284 0.0008531
  340/1099     2.18G   0.01447  0.008792  0.001425   0.02468        31       640    0.9969         1    0.9956    0.8262   0.01505  0.007174 0.0008684
  341/1099     2.18G   0.01559  0.009669  0.001441    0.0267        22       640    0.9855         1    0.9955    0.8428   0.01502  0.007232   0.00103
  342/1099     2.18G   0.01392  0.009218  0.001268   0.02441        13       640    0.9937    0.9657    0.9955    0.8315   0.01487  0.007292  0.002067
  343/1099     2.18G   0.01508  0.008804  0.001228   0.02511         9       640    0.9782    0.9719    0.9956    0.8403   0.01506  0.007391  0.002342
  344/1099     2.18G   0.01419  0.009266  0.001461   0.02492        15       640    0.9793    0.9713    0.9956    0.8467   0.01519  0.007547  0.003132
  345/1099     2.18G   0.01531   0.01045   0.00152   0.02728        15       640    0.9896    0.9721    0.9955    0.8372   0.01509  0.007135  0.001954
  346/1099     2.18G   0.01576   0.01035  0.001471   0.02758        27       640    0.9959         1    0.9956    0.8175   0.01585  0.007449 0.0008561
  347/1099     2.18G   0.01381  0.009337  0.001263   0.02441        16       640     0.996         1    0.9956    0.8297    0.0151  0.007244 0.0007833
  348/1099     2.18G   0.01411  0.009394   0.00129   0.02479        23       640    0.9755         1    0.9956     0.834   0.01523  0.007521   0.00113
  349/1099     2.18G   0.01445  0.009301  0.001336   0.02509        20       640    0.9764    0.9715    0.9956     0.832   0.01516  0.007567  0.003779
  350/1099     2.18G   0.01431  0.009937  0.001514   0.02576        49       640     0.974    0.9688    0.9851    0.8451   0.01485  0.007494   0.00451
  351/1099     2.18G   0.01473   0.01016  0.001414    0.0263        45       640    0.9763    0.9715    0.9956    0.8427   0.01446  0.007203  0.004205
  352/1099     2.18G    0.0147  0.009621  0.001385   0.02571        34       640    0.9762    0.9721    0.9955    0.8289   0.01497  0.007027  0.003514
  353/1099     2.18G   0.01466  0.009179  0.001251   0.02509        10       640    0.9747    0.9726    0.9956    0.8308   0.01514  0.007422  0.003725
  354/1099     2.18G   0.01498   0.01053  0.001288   0.02679        37       640     0.975    0.9687    0.9893    0.8349   0.01505  0.007466  0.004323
  355/1099     2.18G   0.01404  0.009096  0.001178   0.02431         4       640    0.9781    0.9713    0.9956    0.8477    0.0151  0.007249  0.004229
  356/1099     2.18G   0.01476  0.009599  0.001163   0.02552        14       640    0.9779    0.9721    0.9955    0.8457    0.0145  0.007163  0.002654
  357/1099     2.18G   0.01498   0.00967  0.001294   0.02595        22       640    0.9941    0.9998    0.9955     0.842   0.01478  0.007035 0.0007734
  358/1099     2.18G   0.01377  0.009174  0.001248   0.02419        11       640    0.9907    0.9717    0.9955    0.8385   0.01497  0.007146  0.001638
  359/1099     2.18G   0.01479  0.009181  0.001264   0.02524        13       640    0.9805         1    0.9956    0.8364   0.01512   0.00746 0.0009825
  360/1099     2.18G   0.01405   0.00935  0.001321   0.02472        14       640    0.9976         1    0.9956    0.8508   0.01508   0.00751 0.0008003
  361/1099     2.18G   0.01535  0.009583   0.00138   0.02632        12       640    0.9958    0.9999    0.9956     0.844   0.01493  0.007374 0.0008244
  362/1099     2.18G    0.0142  0.009683  0.001151   0.02504         8       640     0.997         1    0.9956    0.8499   0.01471  0.007089 0.0007888
  363/1099     2.18G   0.01458   0.01013  0.001263   0.02597        27       640    0.9959    0.9738    0.9956    0.8292   0.01502   0.00711  0.001336
  364/1099     2.18G   0.01329  0.008571  0.001114   0.02297        12       640     0.979    0.9721    0.9956    0.8322   0.01518  0.007123  0.002286
  365/1099     2.18G   0.01458   0.00954  0.001146   0.02526        14       640    0.9911    0.9721    0.9956    0.8343   0.01524  0.007573  0.001862
  366/1099     2.18G   0.01444  0.009338  0.001057   0.02483        29       640    0.9937    0.9718    0.9955    0.8444   0.01482  0.007519   0.00155
  367/1099     2.18G   0.01469  0.009659  0.001047    0.0254        11       640     0.995    0.9741    0.9956    0.8289   0.01557   0.00756  0.001175
  368/1099     2.18G   0.01415  0.009153   0.00117   0.02447        18       640    0.9729    0.9999    0.9956    0.8369   0.01579  0.007647  0.001053
  369/1099     2.18G   0.01413  0.009707  0.001075   0.02491        29       640    0.9881         1    0.9955    0.8307   0.01536  0.007673 0.0008612
  370/1099     2.18G   0.01499  0.009373  0.001308   0.02567        29       640    0.9815         1    0.9955    0.8264   0.01525  0.007519 0.0009169
  371/1099     2.18G   0.01396  0.008996  0.001045     0.024        10       640    0.9949    0.9732    0.9956    0.8359   0.01499  0.007511  0.001192
  372/1099     2.18G   0.01478  0.009601  0.001181   0.02556        20       640    0.9883    0.9745    0.9956    0.8315   0.01485  0.007397  0.001435
  373/1099     2.18G   0.01441   0.00957  0.001229   0.02521        44       640    0.9918     0.977    0.9956    0.8264   0.01487  0.007458  0.001147
  374/1099     2.18G   0.01418  0.008591  0.001305   0.02408        11       640    0.9939    0.9999    0.9956    0.8367   0.01523  0.007654 0.0008101
  375/1099     2.18G   0.01423  0.009235  0.001207   0.02468        28       640    0.9941         1    0.9956    0.8359   0.01535  0.007694 0.0007899
  376/1099     2.18G   0.01467  0.009129  0.001136   0.02494        15       640    0.9934         1    0.9956    0.8338   0.01494  0.007595 0.0007967
  377/1099     2.18G   0.01386  0.009285  0.001252   0.02439        26       640    0.9949         1    0.9956    0.8302   0.01482  0.007283 0.0008567
  378/1099     2.18G   0.01307  0.008435   0.00133   0.02283        12       640     0.977     0.993    0.9955     0.836    0.0145  0.007072  0.001115
  379/1099     2.18G   0.01357  0.008604  0.001299   0.02348        22       640    0.9897    0.9722    0.9956    0.8401   0.01479  0.006986  0.001772
  380/1099     2.18G    0.0145  0.009836  0.001239   0.02558        19       640    0.9795    0.9999    0.9956    0.8218   0.01543  0.007235  0.001007
  381/1099     2.18G   0.01552  0.009371    0.0015   0.02639        13       640    0.9936    0.9999    0.9956    0.8211   0.01486  0.007082 0.0008366
  382/1099     2.18G   0.01435  0.009646  0.001103    0.0251        12       640     0.974    0.9999    0.9956     0.828   0.01499  0.007056  0.001078
  383/1099     2.18G   0.01461  0.009459  0.001347   0.02542        19       640    0.9908         1    0.9956    0.8357   0.01477  0.007212 0.0008376
  384/1099     2.18G   0.01373  0.008724  0.001216   0.02367        18       640    0.9722    0.9999    0.9956    0.8367   0.01484  0.007266  0.001122
  385/1099     2.18G   0.01454  0.009427  0.001277   0.02524        26       640    0.9869    0.9723    0.9956     0.831   0.01513  0.007359  0.001831
  386/1099     2.18G    0.0142  0.009918  0.001255   0.02537        37       640    0.9865    0.9717    0.9956    0.8327   0.01484  0.007378   0.00201
  387/1099     2.18G   0.01409  0.009231  0.001165   0.02448        18       640     0.979    0.9707    0.9956    0.8354   0.01456  0.007293  0.003199
  388/1099     2.18G   0.01386   0.00931  0.001098   0.02427        33       640    0.9793     0.971    0.9956    0.8335   0.01479  0.007456  0.003152
  389/1099     2.18G   0.01404  0.009562  0.001442   0.02504        17       640      0.99    0.9723    0.9956    0.8256   0.01486  0.007697  0.001721
  390/1099     2.18G   0.01424   0.00909   0.00159   0.02492        15       640    0.9943    0.9708    0.9956    0.8336   0.01456  0.007333  0.001812
  391/1099     2.18G   0.01457  0.009146  0.001491   0.02521        32       640     0.993    0.9704    0.9956    0.8302   0.01469  0.007299  0.002117
  392/1099     2.18G   0.01364  0.009505  0.001239   0.02438        16       640    0.9927    0.9714    0.9956    0.8433   0.01473   0.00715  0.001918
  393/1099     2.18G    0.0143  0.009415  0.001157   0.02487        15       640    0.9916    0.9726    0.9956    0.8339   0.01465  0.007116  0.001647
  394/1099     2.18G   0.01407  0.009475  0.001302   0.02485        21       640    0.9924    0.9714    0.9956    0.8405   0.01453  0.006891  0.001756
  395/1099     2.18G   0.01359  0.008397  0.001047   0.02303        10       640     0.992    0.9719    0.9956    0.8412   0.01437  0.006992  0.001623
  396/1099     2.18G   0.01354  0.009371 0.0009918   0.02391        20       640    0.9928    0.9742    0.9956    0.8398   0.01459  0.007204    0.0013
  397/1099     2.18G   0.01455  0.009158  0.001205   0.02492        22       640    0.9893    0.9739    0.9956    0.8352   0.01488  0.007131  0.001534
  398/1099     2.18G   0.01386  0.009003  0.001107   0.02397        28       640    0.9911    0.9731    0.9956    0.8406   0.01446  0.007032  0.001533
  399/1099     2.18G   0.01329   0.00833  0.000995   0.02262        12       640     0.994    0.9727    0.9956    0.8408   0.01444  0.007054  0.001404
  400/1099     2.18G   0.01387  0.009772  0.001264   0.02491        13       640    0.9933     0.973    0.9956    0.8356   0.01489   0.00729  0.001348
  401/1099     2.18G   0.01422  0.009306  0.001314   0.02484         6       640    0.9907    0.9758    0.9956    0.8372   0.01456  0.006882  0.001219
  402/1099     2.18G   0.01431  0.008708  0.001279    0.0243        10       640    0.9885    0.9791    0.9956    0.8381   0.01447  0.007248  0.001155
  403/1099     2.18G   0.01316  0.008996   0.00121   0.02336        25       640    0.9799    0.9764    0.9956    0.8391   0.01452  0.007336  0.001487
  404/1099     2.18G   0.01298  0.007789  0.001023   0.02179        17       640    0.9753    0.9726    0.9956    0.8429   0.01461  0.007112  0.002293
  405/1099     2.18G   0.01277  0.008422  0.001456   0.02265        10       640    0.9857    0.9645    0.9956    0.8519   0.01461  0.007046  0.002268
